Date,Ticker,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo
2025-12-02,PFG,-29.62,-28.31,-27.0,-29.62
2025-12-03,PFG,-28.0,-28.31,-27.0,-29.62
2025-12-04,PFG,-28.01,-28.31,-27.0,-29.62
2025-12-05,PFG,-26.42,-28.31,-27.0,-29.62
2025-12-01,PG,-0.15,-1.83,-0.31,-3.35
2025-12-02,PG,-1.73,-1.83,-0.31,-3.35
2025-12-03,PG,-0.88,-1.83,-0.31,-3.35
2025-12-04,PG,-2.23,-1.83,-0.31,-3.35
2025-12-05,PG,-4.14,-1.83,-0.31,-3.35
2025-12-01,PGR,-14.73,-15.8,-13.54,-18.06
2025-12-02,PGR,-13.79,-15.8,-13.54,-18.06
2025-12-03,PGR,-15.37,-15.8,-13.54,-18.06
2025-12-04,PGR,-15.46,-15.8,-13.54,-18.06
2025-12-05,PGR,-19.66,-15.8,-13.54,-18.06
2025-12-01,PH,-181.54,-170.08,-160.08,-180.07
2025-12-02,PH,-178.72,-170.08,-160.08,-180.07
2025-12-03,PH,-168.46,-170.08,-160.08,-180.07
2025-12-04,PH,-164.0,-170.08,-160.08,-180.07
2025-12-05,PH,-157.66,-170.08,-160.08,-180.07
2025-12-01,PHM,-7.37,-6.76,-5.26,-8.26
2025-12-02,PHM,-8.0,-6.76,-5.26,-8.26
2025-12-03,PHM,-4.22,-6.76,-5.26,-8.26
2025-12-04,PHM,-6.66,-6.76,-5.26,-8.26
2025-12-05,PHM,-7.56,-6.76,-5.26,-8.26
2025-12-01,PKG,-13.09,-18.56,-14.72,-22.4
2025-12-02,PKG,-23.78,-18.56,-14.72,-22.4
2025-12-03,PKG,-18.38,-18.56,-14.72,-22.4
2025-12-04,PKG,-19.7,-18.56,-14.72,-22.4
2025-12-05,PKG,-17.85,-18.56,-14.72,-22.4
2025-12-01,PLD,-0.59,-0.88,-0.35,-1.41
2025-12-02,PLD,-0.59,-0.88,-0.35,-1.41
2025-12-03,PLD,-0.33,-0.88,-0.35,-1.41
2025-12-04,PLD,-1.34,-0.88,-0.35,-1.41
2025-12-05,PLD,-1.54,-0.88,-0.35,-1.41
2025-12-01,PLTR,-56.03,-48.73,-43.03,-54.44
2025-12-02,PLTR,-52.83,-48.73,-43.03,-54.44
2025-12-03,PLTR,-47.44,-48.73,-43.03,-54.44
2025-12-04,PLTR,-45.6,-48.73,-43.03,-54.44
2025-12-05,PLTR,-41.76,-48.73,-43.03,-54.44
2025-12-01,PM,-37.87,-42.25,-38.6,-45.89
2025-12-02,PM,-39.4,-42.25,-38.6,-45.89
2025-12-03,PM,-42.31,-42.25,-38.6,-45.89
2025-12-04,PM,-45.44,-42.25,-38.6,-45.89
2025-12-05,PM,-46.21,-42.25,-38.6,-45.89
2025-12-01,PNC,-99.0,-95.68,-92.49,-98.88
2025-12-02,PNC,-99.35,-95.68,-92.49,-98.88
2025-12-03,PNC,-93.4,-95.68,-92.49,-98.88
2025-12-04,PNC,-93.13,-95.68,-92.49,-98.88
2025-12-05,PNC,-93.54,-95.68,-92.49,-98.88
2025-12-01,PNR,-13.25,-13.14,-12.33,-13.95
2025-12-02,PNR,-13.15,-13.14,-12.33,-13.95
2025-12-03,PNR,-11.84,-13.14,-12.33,-13.95
2025-12-04,PNR,-13.42,-13.14,-12.33,-13.95
2025-12-05,PNR,-14.06,-13.14,-12.33,-13.95
2025-12-01,PNW,-12.06,-12.83,-12.34,-13.32
2025-12-02,PNW,-12.84,-12.83,-12.34,-13.32
2025-12-03,PNW,-12.76,-12.83,-12.34,-13.32
2025-12-04,PNW,-13.3,-12.83,-12.34,-13.32
2025-12-05,PNW,-13.21,-12.83,-12.34,-13.32
2025-12-01,PODD,-41.85,-43.12,-38.87,-47.37
2025-12-02,PODD,-43.68,-43.12,-38.87,-47.37
2025-12-03,PODD,-45.12,-43.12,-38.87,-47.37
2025-12-04,PODD,-36.76,-43.12,-38.87,-47.37
2025-12-05,PODD,-48.19,-43.12,-38.87,-47.37
2025-12-01,POOL,3.3,3.03,5.55,0.52
2025-12-02,POOL,4.66,3.03,5.55,0.52
2025-12-03,POOL,5.91,3.03,5.55,0.52
2025-12-04,POOL,1.85,3.03,5.55,0.52
2025-12-05,POOL,-0.55,3.03,5.55,0.52
2025-12-01,POWA,-5.18,-5.14,-4.96,-5.32
2025-12-02,POWA,-5.41,-5.14,-4.96,-5.32
2025-12-03,POWA,-5.15,-5.14,-4.96,-5.32
2025-12-04,POWA,-5.05,-5.14,-4.96,-5.32
2025-12-05,POWA,-4.92,-5.14,-4.96,-5.32
2025-12-01,PPG,3.87,4.64,5.23,4.05
2025-12-02,PPG,4.26,4.64,5.23,4.05
2025-12-03,PPG,5.35,4.64,5.23,4.05
2025-12-04,PPG,4.68,4.64,5.23,4.05
2025-12-05,PPG,5.04,4.64,5.23,4.05
2025-12-01,PPL,-6.69,-7.72,-6.93,-8.51
2025-12-02,PPL,-7.27,-7.72,-6.93,-8.51
2025-12-03,PPL,-7.68,-7.72,-6.93,-8.51
2025-12-04,PPL,-8.33,-7.72,-6.93,-8.51
2025-12-05,PPL,-8.63,-7.72,-6.93,-8.51
2025-12-01,PPLT,-22.28,-23.15,-22.22,-24.08
2025-12-02,PPLT,-23.97,-23.15,-22.22,-24.08
2025-12-03,PPLT,-22.04,-23.15,-22.22,-24.08
2025-12-04,PPLT,-23.47,-23.15,-22.22,-24.08
2025-12-05,PPLT,-23.98,-23.15,-22.22,-24.08
2025-12-01,PRU,-14.01,-12.72,-11.16,-14.27
2025-12-02,PRU,-14.38,-12.72,-11.16,-14.27
2025-12-03,PRU,-12.66,-12.72,-11.16,-14.27
2025-12-04,PRU,-11.98,-12.72,-11.16,-14.27
2025-12-05,PRU,-10.55,-12.72,-11.16,-14.27
2025-12-01,PSA,-4.64,-1.54,1.51,-4.59
2025-12-02,PSA,-2.63,-1.54,1.51,-4.59
2025-12-03,PSA,2.46,-1.54,1.51,-4.59
2025-12-04,PSA,0.84,-1.54,1.51,-4.59
2025-12-05,PSA,-3.73,-1.54,1.51,-4.59
2025-12-01,PSKY,-5.22,-6.05,-5.06,-7.04
2025-12-02,PSKY,-5.11,-6.05,-5.06,-7.04
2025-12-03,PSKY,-6.26,-6.05,-5.06,-7.04
2025-12-04,PSKY,-6.11,-6.05,-5.06,-7.04
2025-12-05,PSKY,-7.57,-6.05,-5.06,-7.04
2025-12-01,PSX,-7.51,-8.08,-7.15,-9.01
2025-12-02,PSX,-9.7,-8.08,-7.15,-9.01
2025-12-03,PSX,-7.42,-8.08,-7.15,-9.01
2025-12-04,PSX,-7.85,-8.08,-7.15,-9.01
2025-12-05,PSX,-7.91,-8.08,-7.15,-9.01
2025-12-01,PTC,-54.39,-53.12,-51.14,-55.1
2025-12-02,PTC,-52.79,-53.12,-51.14,-55.1
2025-12-03,PTC,-51.9,-53.12,-51.14,-55.1
2025-12-04,PTC,-50.77,-53.12,-51.14,-55.1
2025-12-05,PTC,-55.75,-53.12,-51.14,-55.1
2025-12-01,PWR,-99.99,-94.53,-89.5,-99.56
2025-12-02,PWR,-97.5,-94.53,-89.5,-99.56
2025-12-03,PWR,-96.2,-94.53,-89.5,-99.56
2025-12-04,PWR,-87.38,-94.53,-89.5,-99.56
2025-12-05,PWR,-91.58,-94.53,-89.5,-99.56
2025-12-01,PYPL,-3.09,-3.52,-2.86,-4.19
2025-12-02,PYPL,-2.77,-3.52,-2.86,-4.19
2025-12-03,PYPL,-4.43,-3.52,-2.86,-4.19
2025-12-04,PYPL,-3.94,-3.52,-2.86,-4.19
2025-12-05,PYPL,-3.39,-3.52,-2.86,-4.19
2025-12-01,QAT,-3.72,-3.57,-3.47,-3.68
2025-12-02,QAT,-3.66,-3.57,-3.47,-3.68
2025-12-03,QAT,-3.5,-3.57,-3.47,-3.68
2025-12-04,QAT,-3.49,-3.57,-3.47,-3.68
2025-12-05,QAT,-3.5,-3.57,-3.47,-3.68
2025-12-01,QCOM,-14.56,-10.01,-6.91,-13.11
2025-12-02,QCOM,-11.9,-10.01,-6.91,-13.11
2025-12-03,QCOM,-7.53,-10.01,-6.91,-13.11
2025-12-04,QCOM,-8.25,-10.01,-6.91,-13.11
2025-12-05,QCOM,-7.79,-10.01,-6.91,-13.11
2025-12-01,QQQ,-43.14,-38.09,-34.99,-41.19
2025-12-02,QQQ,-38.31,-38.09,-34.99,-41.19
2025-12-03,QQQ,-36.79,-38.09,-34.99,-41.19
2025-12-04,QQQ,-37.37,-38.09,-34.99,-41.19
2025-12-05,QQQ,-34.83,-38.09,-34.99,-41.19
2025-12-01,QUAL,-29.73,-28.55,-27.73,-29.36
2025-12-02,QUAL,-28.97,-28.55,-27.73,-29.36
2025-12-03,QUAL,-28.28,-28.55,-27.73,-29.36
2025-12-04,QUAL,-28.12,-28.55,-27.73,-29.36
2025-12-05,QUAL,-27.64,-28.55,-27.73,-29.36
2025-12-01,RCL,-26.67,-30.39,-26.29,-34.5
2025-12-02,RCL,-28.19,-30.39,-26.29,-34.5
2025-12-03,RCL,-27.5,-30.39,-26.29,-34.5
2025-12-04,RCL,-34.0,-30.39,-26.29,-34.5
2025-12-05,RCL,-35.61,-30.39,-26.29,-34.5
2025-12-01,REG,-6.21,-7.33,-6.49,-8.18
2025-12-02,REG,-7.02,-7.33,-6.49,-8.18
2025-12-03,REG,-7.11,-7.33,-6.49,-8.18
2025-12-04,REG,-7.98,-7.33,-6.49,-8.18
2025-12-05,REG,-8.35,-7.33,-6.49,-8.18
2025-12-01,REGN,-56.45,-75.17,-61.33,-89.01
2025-12-02,REGN,-64.56,-75.17,-61.33,-89.01
2025-12-03,REGN,-82.89,-75.17,-61.33,-89.01
2025-12-04,REGN,-83.76,-75.17,-61.33,-89.01
2025-12-05,REGN,-88.2,-75.17,-61.33,-89.01
2025-12-01,RF,-3.87,-3.27,-2.76,-3.79
2025-12-02,RF,-3.79,-3.27,-2.76,-3.79
2025-12-03,RF,-3.0,-3.27,-2.76,-3.79
2025-12-04,RF,-2.79,-3.27,-2.76,-3.79
2025-12-05,RF,-2.92,-3.27,-2.76,-3.79
2025-12-01,RIG,0.17,0.22,0.28,0.15
2025-12-02,RIG,0.13,0.22,0.28,0.15
2025-12-03,RIG,0.27,0.22,0.28,0.15
2025-12-04,RIG,0.25,0.22,0.28,0.15
2025-12-05,RIG,0.26,0.22,0.28,0.15
2025-12-01,RJF,-112.39,-109.02,-105.44,-112.6
2025-12-02,RJF,-112.58,-109.02,-105.44,-112.6
2025-12-03,RJF,-109.43,-109.02,-105.44,-112.6
2025-12-04,RJF,-105.62,-109.02,-105.44,-112.6
2025-12-05,RJF,-105.09,-109.02,-105.44,-112.6
2025-12-01,RL,-83.43,-88.25,-82.56,-93.93
2025-12-02,RL,-93.42,-88.25,-82.56,-93.93
2025-12-03,RL,-91.16,-88.25,-82.56,-93.93
2025-12-04,RL,-92.34,-88.25,-82.56,-93.93
2025-12-05,RL,-80.89,-88.25,-82.56,-93.93
2025-12-01,RMD,-20.46,-17.09,-14.12,-20.07
2025-12-02,RMD,-17.99,-17.09,-14.12,-20.07
2025-12-03,RMD,-17.4,-17.09,-14.12,-20.07
2025-12-04,RMD,-17.33,-17.09,-14.12,-20.07
2025-12-05,RMD,-12.29,-17.09,-14.12,-20.07
2025-12-01,ROK,-79.72,-71.74,-64.83,-78.64
2025-12-02,ROK,-78.48,-71.74,-64.83,-78.64
2025-12-03,ROK,-69.31,-71.74,-64.83,-78.64
2025-12-04,ROK,-65.79,-71.74,-64.83,-78.64
2025-12-05,ROK,-65.39,-71.74,-64.83,-78.64
2025-12-01,ROKU,-9.49,-9.53,-6.69,-12.37
2025-12-02,ROKU,-7.75,-9.53,-6.69,-12.37
2025-12-03,ROKU,-13.03,-9.53,-6.69,-12.37
2025-12-04,ROKU,-11.47,-9.53,-6.69,-12.37
2025-12-05,ROKU,-5.92,-9.53,-6.69,-12.37
2025-12-01,ROL,-10.14,-10.43,-10.01,-10.86
2025-12-02,ROL,-10.42,-10.43,-10.01,-10.86
2025-12-03,ROL,-10.7,-10.43,-10.01,-10.86
2025-12-04,ROL,-10.98,-10.43,-10.01,-10.86
2025-12-05,ROL,-9.92,-10.43,-10.01,-10.86
2025-12-01,ROP,-257.0,-255.39,-253.81,-256.97
2025-12-02,ROP,-256.43,-255.39,-253.81,-256.97
2025-12-03,ROP,-254.69,-255.39,-253.81,-256.97
2025-12-04,ROP,-255.8,-255.39,-253.81,-256.97
2025-12-05,ROP,-253.02,-255.39,-253.81,-256.97
2025-12-01,ROST,-18.9,-18.79,-18.44,-19.15
2025-12-02,ROST,-18.83,-18.79,-18.44,-19.15
2025-12-03,ROST,-18.4,-18.79,-18.44,-19.15
2025-12-04,ROST,-19.31,-18.79,-18.44,-19.15
2025-12-05,ROST,-18.53,-18.79,-18.44,-19.15
2025-12-01,RSG,-141.74,-141.06,-139.6,-142.51
2025-12-02,RSG,-143.14,-141.06,-139.6,-142.51
2025-12-03,RSG,-140.44,-141.06,-139.6,-142.51
2025-12-04,RSG,-140.69,-141.06,-139.6,-142.51
2025-12-05,RSG,-139.28,-141.06,-139.6,-142.51
2025-12-01,RSP,-3.47,-2.63,-1.76,-3.5
2025-12-02,RSP,-3.65,-2.63,-1.76,-3.5
2025-12-03,RSP,-2.2,-2.63,-1.76,-3.5
2025-12-04,RSP,-2.14,-2.63,-1.76,-3.5
2025-12-05,RSP,-1.69,-2.63,-1.76,-3.5
2025-12-01,RTX,-31.56,-30.04,-28.49,-31.59
2025-12-02,RTX,-30.78,-30.04,-28.49,-31.59
2025-12-03,RTX,-31.13,-30.04,-28.49,-31.59
2025-12-04,RTX,-28.27,-30.04,-28.49,-31.59
2025-12-05,RTX,-28.48,-30.04,-28.49,-31.59
2025-12-01,RUT,-441.88,-411.23,-380.58,-441.89
2025-12-02,RUT,-446.03,-411.23,-380.58,-441.89
2025-12-03,RUT,-398.87,-411.23,-380.58,-441.89
2025-12-04,RUT,-379.85,-411.23,-380.58,-441.89
2025-12-05,RUT,-389.53,-411.23,-380.58,-441.89
2025-12-01,RVTY,-9.23,-9.31,-8.38,-10.24
2025-12-02,RVTY,-8.93,-9.31,-8.38,-10.24
2025-12-03,RVTY,-8.4,-9.31,-8.38,-10.24
2025-12-04,RVTY,-9.11,-9.31,-8.38,-10.24
2025-12-05,RVTY,-10.87,-9.31,-8.38,-10.24
2025-12-01,SBAC,-14.0,-14.08,-12.75,-15.41
2025-12-02,SBAC,-15.6,-14.08,-12.75,-15.41
2025-12-03,SBAC,-15.23,-14.08,-12.75,-15.41
2025-12-04,SBAC,-12.57,-14.08,-12.75,-15.41
2025-12-05,SBAC,-12.99,-14.08,-12.75,-15.41
2025-12-01,SBLK,0.03,0.25,0.57,-0.06
2025-12-02,SBLK,-0.18,0.25,0.57,-0.06
2025-12-03,SBLK,0.43,0.25,0.57,-0.06
2025-12-04,SBLK,0.52,0.25,0.57,-0.06
2025-12-05,SBLK,0.47,0.25,0.57,-0.06
2025-12-01,SBUX,-15.98,-15.42,-14.5,-16.35
2025-12-02,SBUX,-15.69,-15.42,-14.5,-16.35
2025-12-03,SBUX,-13.78,-15.42,-14.5,-16.35
2025-12-04,SBUX,-15.89,-15.42,-14.5,-16.35
2025-12-05,SBUX,-15.77,-15.42,-14.5,-16.35
2025-12-01,SCHP,-1.46,-1.44,-1.41,-1.47
2025-12-02,SCHP,-1.45,-1.44,-1.41,-1.47
2025-12-03,SCHP,-1.4,-1.44,-1.41,-1.47
2025-12-04,SCHP,-1.43,-1.44,-1.41,-1.47
2025-12-05,SCHP,-1.48,-1.44,-1.41,-1.47
2025-12-01,SCHW,-13.81,-12.98,-11.82,-14.14
2025-12-02,SCHW,-14.43,-12.98,-11.82,-14.14
2025-12-03,SCHW,-12.51,-12.98,-11.82,-14.14
2025-12-04,SCHW,-11.47,-12.98,-11.82,-14.14
2025-12-05,SCHW,-12.68,-12.98,-11.82,-14.14
2025-12-01,SD,-0.55,-0.21,0.19,-0.61
2025-12-02,SD,-0.73,-0.21,0.19,-0.61
2025-12-03,SD,0.05,-0.21,0.19,-0.61
2025-12-04,SD,0.02,-0.21,0.19,-0.61
2025-12-05,SD,0.15,-0.21,0.19,-0.61
2025-12-01,SDY,-10.73,-10.72,-10.31,-11.13
2025-12-02,SDY,-11.42,-10.72,-10.31,-11.13
2025-12-03,SDY,-10.4,-10.72,-10.31,-11.13
2025-12-04,SDY,-10.51,-10.72,-10.31,-11.13
2025-12-05,SDY,-10.54,-10.72,-10.31,-11.13
2025-12-01,SHW,-27.87,-32.02,-28.76,-35.28
2025-12-02,SHW,-31.87,-32.02,-28.76,-35.28
2025-12-03,SHW,-30.12,-32.02,-28.76,-35.28
2025-12-04,SHW,-33.99,-32.02,-28.76,-35.28
2025-12-05,SHW,-36.25,-32.02,-28.76,-35.28
2025-12-01,SHY,-1.25,-1.21,-1.17,-1.25
2025-12-02,SHY,-1.2,-1.21,-1.17,-1.25
2025-12-03,SHY,-1.15,-1.21,-1.17,-1.25
2025-12-04,SHY,-1.21,-1.21,-1.17,-1.25
2025-12-05,SHY,-1.24,-1.21,-1.17,-1.25
2025-12-01,SILJ,-6.65,-6.88,-6.68,-7.07
2025-12-02,SILJ,-6.69,-6.88,-6.68,-7.07
2025-12-03,SILJ,-6.91,-6.88,-6.68,-7.07
2025-12-04,SILJ,-7.06,-6.88,-6.68,-7.07
2025-12-05,SILJ,-7.07,-6.88,-6.68,-7.07
2025-12-01,SJM,-8.49,-10.75,-9.39,-12.1
2025-12-02,SJM,-10.58,-10.75,-9.39,-12.1
2025-12-03,SJM,-11.22,-10.75,-9.39,-12.1
2025-12-04,SJM,-11.97,-10.75,-9.39,-12.1
2025-12-05,SJM,-11.47,-10.75,-9.39,-12.1
2025-12-01,SLB,-1.62,-0.8,0.12,-1.72
2025-12-02,SLB,-1.86,-0.8,0.12,-1.72
2025-12-03,SLB,-0.67,-0.8,0.12,-1.72
2025-12-04,SLB,-0.1,-0.8,0.12,-1.72
2025-12-05,SLB,0.24,-0.8,0.12,-1.72
2025-12-01,SLV,-18.71,-18.54,-17.97,-19.11
2025-12-02,SLV,-18.1,-18.54,-17.97,-19.11
2025-12-03,SLV,-18.16,-18.54,-17.97,-19.11
2025-12-04,SLV,-19.47,-18.54,-17.97,-19.11
2025-12-05,SLV,-18.28,-18.54,-17.97,-19.11
2025-12-01,SMCI,-3.17,-2.79,-2.1,-3.49
2025-12-02,SMCI,-3.66,-2.79,-2.1,-3.49
2025-12-03,SMCI,-2.9,-2.79,-2.1,-3.49
2025-12-04,SMCI,-2.35,-2.79,-2.1,-3.49
2025-12-05,SMCI,-1.89,-2.79,-2.1,-3.49
2025-12-01,SMH,-48.94,-41.34,-36.61,-46.08
2025-12-02,SMH,-42.47,-41.34,-36.61,-46.08
2025-12-03,SMH,-37.53,-41.34,-36.61,-46.08
2025-12-04,SMH,-40.3,-41.34,-36.61,-46.08
2025-12-05,SMH,-37.48,-41.34,-36.61,-46.08
2025-12-01,SNA,-50.71,-45.83,-42.12,-49.55
2025-12-02,SNA,-48.6,-45.83,-42.12,-49.55
2025-12-03,SNA,-44.84,-45.83,-42.12,-49.55
2025-12-04,SNA,-43.05,-45.83,-42.12,-49.55
2025-12-05,SNA,-41.97,-45.83,-42.12,-49.55
2025-12-01,SNDK,-284.47,-284.3,-271.88,-296.73
2025-12-02,SNDK,-289.29,-284.3,-271.88,-296.73
2025-12-03,SNDK,-300.26,-284.3,-271.88,-296.73
2025-12-04,SNDK,-281.33,-284.3,-271.88,-296.73
2025-12-05,SNDK,-266.17,-284.3,-271.88,-296.73
2025-12-01,SNPS,-51.02,-32.39,-19.76,-45.03
2025-12-02,SNPS,-39.96,-32.39,-19.76,-45.03
2025-12-03,SNPS,-22.87,-32.39,-19.76,-45.03
2025-12-04,SNPS,-25.57,-32.39,-19.76,-45.03
2025-12-05,SNPS,-22.55,-32.39,-19.76,-45.03
2025-12-01,SO,-6.33,-7.41,-6.24,-8.58
2025-12-02,SO,-6.3,-7.41,-6.24,-8.58
2025-12-03,SO,-7.36,-7.41,-6.24,-8.58
2025-12-04,SO,-8.01,-7.41,-6.24,-8.58
2025-12-05,SO,-9.06,-7.41,-6.24,-8.58
2025-12-01,SOLV,-12.77,-12.91,-12.75,-13.07
2025-12-02,SOLV,-12.74,-12.91,-12.75,-13.07
2025-12-03,SOLV,-13.08,-12.91,-12.75,-13.07
2025-12-04,SOLV,-13.07,-12.91,-12.75,-13.07
2025-12-05,SOLV,-12.9,-12.91,-12.75,-13.07
2025-12-01,SOYB,-0.69,-0.86,-0.69,-1.03
2025-12-02,SOYB,-0.73,-0.86,-0.69,-1.03
2025-12-03,SOYB,-0.88,-0.86,-0.69,-1.03
2025-12-04,SOYB,-0.86,-0.86,-0.69,-1.03
2025-12-05,SOYB,-1.13,-0.86,-0.69,-1.03
2025-12-01,SPG,-17.61,-19.65,-18.43,-20.88
2025-12-02,SPG,-20.58,-19.65,-18.43,-20.88
2025-12-03,SPG,-20.45,-19.65,-18.43,-20.88
2025-12-04,SPG,-19.43,-19.65,-18.43,-20.88
2025-12-05,SPG,-20.19,-19.65,-18.43,-20.88
2025-12-01,SPGI,-66.14,-65.04,-61.68,-68.4
2025-12-02,SPGI,-70.2,-65.04,-61.68,-68.4
2025-12-03,SPGI,-61.53,-65.04,-61.68,-68.4
2025-12-04,SPGI,-64.42,-65.04,-61.68,-68.4
2025-12-05,SPGI,-62.89,-65.04,-61.68,-68.4
2025-12-01,SPHB,-84.96,-82.44,-80.56,-84.32
2025-12-02,SPHB,-83.83,-82.44,-80.56,-84.32
2025-12-03,SPHB,-81.64,-82.44,-80.56,-84.32
2025-12-04,SPHB,-81.31,-82.44,-80.56,-84.32
2025-12-05,SPHB,-80.45,-82.44,-80.56,-84.32
2025-12-01,SPLV,-9.94,-10.49,-10.13,-10.84
2025-12-02,SPLV,-10.44,-10.49,-10.13,-10.84
2025-12-03,SPLV,-10.47,-10.49,-10.13,-10.84
2025-12-04,SPLV,-10.7,-10.49,-10.13,-10.84
2025-12-05,SPLV,-10.89,-10.49,-10.13,-10.84
2025-12-01,SPX,-2226.38,-2195.16,-2172.25,-2218.07
2025-12-02,SPX,-2209.64,-2195.16,-2172.25,-2218.07
2025-12-03,SPX,-2189.29,-2195.16,-2172.25,-2218.07
2025-12-04,SPX,-2181.89,-2195.16,-2172.25,-2218.07
2025-12-05,SPX,-2168.61,-2195.16,-2172.25,-2218.07
2025-12-01,SPY,-205.61,-202.73,-200.52,-204.93
2025-12-02,SPY,-204.35,-202.73,-200.52,-204.93
2025-12-03,SPY,-201.99,-202.73,-200.52,-204.93
2025-12-04,SPY,-201.49,-202.73,-200.52,-204.93
2025-12-05,SPY,-200.19,-202.73,-200.52,-204.93
2025-12-01,SRE,-53.13,-53.85,-53.33,-54.36
2025-12-02,SRE,-53.68,-53.85,-53.33,-54.36
2025-12-03,SRE,-53.9,-53.85,-53.33,-54.36
2025-12-04,SRE,-54.56,-53.85,-53.33,-54.36
2025-12-05,SRE,-53.97,-53.85,-53.33,-54.36
2025-12-01,STE,-99.43,-101.14,-99.27,-103.02
2025-12-02,STE,-103.02,-101.14,-99.27,-103.02
2025-12-03,STE,-102.92,-101.14,-99.27,-103.02
2025-12-04,STE,-101.3,-101.14,-99.27,-103.02
2025-12-05,STE,-99.04,-101.14,-99.27,-103.02
2025-12-01,STIP,-4.41,-4.36,-4.32,-4.4
2025-12-02,STIP,-4.39,-4.36,-4.32,-4.4
2025-12-03,STIP,-4.32,-4.36,-4.32,-4.4
2025-12-04,STIP,-4.33,-4.36,-4.32,-4.4
2025-12-05,STIP,-4.35,-4.36,-4.32,-4.4
2025-12-01,STLA,0.18,0.92,1.51,0.33
2025-12-02,STLA,0.48,0.92,1.51,0.33
2025-12-03,STLA,0.99,0.92,1.51,0.33
2025-12-04,STLA,1.37,0.92,1.51,0.33
2025-12-05,STLA,1.58,0.92,1.51,0.33
2025-12-01,STLD,-40.15,-39.75,-37.5,-42.01
2025-12-02,STLD,-40.14,-39.75,-37.5,-42.01
2025-12-03,STLD,-36.27,-39.75,-37.5,-42.01
2025-12-04,STLD,-39.66,-39.75,-37.5,-42.01
2025-12-05,STLD,-42.55,-39.75,-37.5,-42.01
2025-12-01,STNG,-6.69,-6.19,-5.78,-6.59
2025-12-02,STNG,-5.9,-6.19,-5.78,-6.59
2025-12-03,STNG,-5.67,-6.19,-5.78,-6.59
2025-12-04,STNG,-6.31,-6.19,-5.78,-6.59
2025-12-05,STNG,-6.36,-6.19,-5.78,-6.59
2025-12-01,STT,-14.59,-12.01,-9.81,-14.21
2025-12-02,STT,-13.69,-12.01,-9.81,-14.21
2025-12-03,STT,-11.81,-12.01,-9.81,-14.21
2025-12-04,STT,-10.84,-12.01,-9.81,-14.21
2025-12-05,STT,-9.1,-12.01,-9.81,-14.21
2025-12-01,STX,-125.22,-127.31,-119.98,-134.64
2025-12-02,STX,-128.45,-127.31,-119.98,-134.64
2025-12-03,STX,-136.65,-127.31,-119.98,-134.64
2025-12-04,STX,-129.69,-127.31,-119.98,-134.64
2025-12-05,STX,-116.53,-127.31,-119.98,-134.64
2025-12-01,STZ,2.72,3.69,5.67,1.72
2025-12-02,STZ,2.71,3.69,5.67,1.72
2025-12-03,STZ,2.93,3.69,5.67,1.72
2025-12-04,STZ,2.88,3.69,5.67,1.72
2025-12-05,STZ,7.22,3.69,5.67,1.72
2025-12-01,SW,-1.76,-1.67,-0.89,-2.44
2025-12-02,SW,-2.96,-1.67,-0.89,-2.44
2025-12-03,SW,-1.29,-1.67,-0.89,-2.44
2025-12-04,SW,-0.96,-1.67,-0.89,-2.44
2025-12-05,SW,-1.37,-1.67,-0.89,-2.44
2025-12-01,SWK,1.56,2.8,3.67,1.94
2025-12-02,SWK,2.24,2.8,3.67,1.94
2025-12-03,SWK,3.53,2.8,3.67,1.94
2025-12-04,SWK,3.21,2.8,3.67,1.94
2025-12-05,SWK,3.47,2.8,3.67,1.94
2025-12-01,SWKS,2.09,4.61,6.1,3.13
2025-12-02,SWKS,4.5,4.61,6.1,3.13
2025-12-03,SWKS,5.63,4.61,6.1,3.13
2025-12-04,SWKS,5.27,4.61,6.1,3.13
2025-12-05,SWKS,5.58,4.61,6.1,3.13
2025-12-01,SYF,-7.88,-6.56,-5.55,-7.57
2025-12-02,SYF,-7.05,-6.56,-5.55,-7.57
