Date,Ticker,Ticker_name,Exposure,Category,Close,model_score
2025-04-15,WFC,WELLS FARGO & COMPANY,Financials,Financials,64.54,-0.0
2025-04-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,63.98,0.0
2025-04-17,WFC,WELLS FARGO & COMPANY,Financials,Financials,64.71,0.0
2025-04-21,WFC,WELLS FARGO & COMPANY,Financials,Financials,64.01,85.0
2025-04-22,WFC,WELLS FARGO & COMPANY,Financials,Financials,66.23,30.0
2025-04-23,WFC,WELLS FARGO & COMPANY,Financials,Financials,67.94,39.0
2025-04-24,WFC,WELLS FARGO & COMPANY,Financials,Financials,69.56,39.0
2025-04-25,WFC,WELLS FARGO & COMPANY,Financials,Financials,69.73,-5.0
2025-04-28,WFC,WELLS FARGO & COMPANY,Financials,Financials,69.43,27.0
2025-04-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,71.1,-5.0
2025-04-30,WFC,WELLS FARGO & COMPANY,Financials,Financials,71.01,-5.0
2025-05-01,WFC,WELLS FARGO & COMPANY,Financials,Financials,71.81,-5.0
2025-05-02,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.8,-11.0
2025-05-05,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.85,-60.0
2025-05-06,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.48,-53.0
2025-05-07,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.18,-53.0
2025-05-08,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.31,-46.0
2025-05-09,WFC,WELLS FARGO & COMPANY,Financials,Financials,72.45,-48.0
2025-05-12,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.88,-37.0
2025-05-13,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.99,-53.0
2025-05-14,WFC,WELLS FARGO & COMPANY,Financials,Financials,76.28,-70.0
2025-05-15,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.59,-53.0
2025-05-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,76.18,-70.0
2025-05-19,WFC,WELLS FARGO & COMPANY,Financials,Financials,76.06,-43.0
2025-05-20,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.52,-27.0
2025-05-21,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.19,-10.0
2025-05-22,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.39,-10.0
2025-05-23,WFC,WELLS FARGO & COMPANY,Financials,Financials,72.83,-10.0
2025-05-27,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.99,-10.0
2025-05-28,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.73,-10.0
2025-05-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.51,6.0
2025-05-30,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.78,6.0
2025-06-02,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.72,45.0
2025-06-03,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.65,26.0
2025-06-04,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.38,45.0
2025-06-05,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.9,26.0
2025-06-06,WFC,WELLS FARGO & COMPANY,Financials,Financials,76.33,26.0
2025-06-09,WFC,WELLS FARGO & COMPANY,Financials,Financials,76.46,26.0
2025-06-10,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.45,26.0
2025-06-11,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.93,23.0
2025-06-12,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.01,43.0
2025-06-13,WFC,WELLS FARGO & COMPANY,Financials,Financials,72.36,27.0
2025-06-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,73.15,40.0
2025-06-17,WFC,WELLS FARGO & COMPANY,Financials,Financials,72.5,4.0
2025-06-18,WFC,WELLS FARGO & COMPANY,Financials,Financials,74.74,35.0
2025-06-20,WFC,WELLS FARGO & COMPANY,Financials,Financials,75.4,13.0
2025-06-23,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.01,12.0
2025-06-24,WFC,WELLS FARGO & COMPANY,Financials,Financials,78.11,20.0
2025-06-25,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.07,15.0
2025-06-26,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.96,-20.0
2025-06-27,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.5,15.0
2025-06-30,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.12,33.0
2025-07-01,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.49,64.0
2025-07-02,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.36,58.0
2025-07-03,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.6,18.0
2025-07-07,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.34,39.0
2025-07-08,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.59,55.0
2025-07-09,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.79,55.0
2025-07-10,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.36,39.0
2025-07-11,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.55,15.0
2025-07-14,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.43,-69.0
2025-07-15,WFC,WELLS FARGO & COMPANY,Financials,Financials,78.86,-19.0
2025-07-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.91,-43.0
2025-07-17,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.71,-43.0
2025-07-18,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.64,-34.0
2025-07-21,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.28,-34.0
2025-07-22,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.38,10.0
2025-07-23,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.7,-21.0
2025-07-24,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.87,-21.0
2025-07-25,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.32,-70.0
2025-07-28,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.07,-70.0
2025-07-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.65,-39.0
2025-07-30,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.78,-34.0
2025-07-31,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.63,-34.0
2025-08-01,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.78,-25.0
2025-08-04,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.58,28.0
2025-08-05,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.96,58.0
2025-08-06,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.61,58.0
2025-08-07,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.05,74.0
2025-08-08,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.85,21.0
2025-08-11,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.59,-25.0
2025-08-12,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.48,-34.0
2025-08-13,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.89,-6.0
2025-08-14,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.41,-43.0
2025-08-15,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.1,-36.0
2025-08-18,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.44,18.0
2025-08-19,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.53,10.0
2025-08-20,WFC,WELLS FARGO & COMPANY,Financials,Financials,78.16,49.0
2025-08-21,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.83,49.0
2025-08-22,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.1,20.0
2025-08-25,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.19,46.0
2025-08-26,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.51,2.0
2025-08-27,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.5,2.0
2025-08-28,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.98,2.0
2025-08-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.18,2.0
2025-09-02,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.78,-16.0
2025-09-03,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.51,-16.0
2025-09-04,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.83,-16.0
2025-09-05,WFC,WELLS FARGO & COMPANY,Financials,Financials,78.96,8.0
2025-09-08,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.14,34.0
2025-09-09,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.76,8.0
2025-09-10,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.3,44.0
2025-09-11,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.25,74.0
2025-09-12,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.46,62.0
2025-09-15,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.41,34.0
2025-09-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.39,21.0
2025-09-17,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.48,34.0
2025-09-18,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.5,34.0
2025-09-19,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.64,14.0
2025-09-22,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.16,-13.0
2025-09-23,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.37,2.0
2025-09-24,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.11,2.0
2025-09-25,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.32,2.0
2025-09-26,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.01,-4.0
2025-09-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.65,-10.0
2025-09-30,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.82,-26.0
2025-10-01,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.87,8.0
2025-10-02,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.5,18.0
2025-10-03,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.67,-1.0
2025-10-06,WFC,WELLS FARGO & COMPANY,Financials,Financials,80.69,-1.0
2025-10-07,WFC,WELLS FARGO & COMPANY,Financials,Financials,81.14,44.0
2025-10-08,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.73,9.0
2025-10-09,WFC,WELLS FARGO & COMPANY,Financials,Financials,79.89,9.0
2025-10-10,WFC,WELLS FARGO & COMPANY,Financials,Financials,77.62,-20.0
2025-10-13,WFC,WELLS FARGO & COMPANY,Financials,Financials,78.92,71.0
2025-10-14,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.56,44.0
2025-10-15,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.46,6.0
2025-10-16,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.0,44.0
2025-10-17,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.28,16.0
2025-10-20,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.02,-22.0
2025-10-21,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.76,16.0
2025-10-22,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.88,16.0
2025-10-23,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.46,16.0
2025-10-24,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.41,-17.0
2025-10-27,WFC,WELLS FARGO & COMPANY,Financials,Financials,87.01,-11.0
2025-10-28,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.9,-1.0
2025-10-29,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.0,27.0
2025-10-30,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.99,17.0
2025-10-31,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.97,-20.0
2025-11-03,WFC,WELLS FARGO & COMPANY,Financials,Financials,87.3,-1.0
2025-11-04,WFC,WELLS FARGO & COMPANY,Financials,Financials,87.13,-22.0
2025-11-05,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.95,-43.0
2025-11-06,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.04,-43.0
2025-11-07,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.04,-47.0
2025-11-10,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.1,-10.0
2025-11-11,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.19,-43.0
2025-11-12,WFC,WELLS FARGO & COMPANY,Financials,Financials,86.26,34.0
2025-11-13,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.7,-16.0
2025-11-14,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.05,-29.0
2025-11-17,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.42,7.0
2025-11-18,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.86,-21.0
2025-11-19,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.16,-16.0
2025-11-20,WFC,WELLS FARGO & COMPANY,Financials,Financials,82.4,63.0
2025-11-21,WFC,WELLS FARGO & COMPANY,Financials,Financials,83.11,-18.0
2025-11-24,WFC,WELLS FARGO & COMPANY,Financials,Financials,84.66,36.0
2025-11-25,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.1,-8.0
2025-11-26,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.56,34.0
2025-11-28,WFC,WELLS FARGO & COMPANY,Financials,Financials,85.85,-16.0
2024-09-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,209.4,-35.0
2024-09-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,209.32,-27.0
2024-09-05,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.4,-36.0
2024-09-06,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,204.73,-15.0
2024-09-09,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.46,-64.0
2024-09-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.25,-35.0
2024-09-11,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.64,-47.0
2024-09-12,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.86,-33.0
2024-09-13,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.05,-38.0
2024-09-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.32,-21.0
2024-09-17,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,203.12,-32.0
2024-09-18,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,201.88,-51.0
2024-09-19,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,204.64,-42.0
2024-09-20,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,204.1,-56.0
2024-09-23,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.1,-22.0
2024-09-24,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.52,-15.0
2024-09-25,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.69,-15.0
2024-09-26,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.34,20.0
2024-09-27,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.51,20.0
2024-09-30,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.6,3.0
2024-10-01,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.93,35.0
2024-10-02,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.32,35.0
2024-10-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,209.09,-7.0
2024-10-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.09,18.0
2024-10-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.41,46.0
2024-10-08,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.68,11.0
2024-10-09,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,212.23,3.0
2024-10-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.24,6.0
2024-10-11,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.81,9.0
2024-10-14,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.5,-14.0
2024-10-15,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.79,-30.0
2024-10-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.14,-55.0
2024-10-17,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.08,-55.0
2024-10-18,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,212.75,-34.0
2024-10-21,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.82,-20.0
2024-10-22,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.05,-11.0
2024-10-23,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.8,-8.0
2024-10-24,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.91,2.0
2024-10-25,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,206.8,37.0
2024-10-28,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.26,-5.0
2024-10-29,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,219.11,-50.0
2024-10-30,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,214.82,-47.0
2024-10-31,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,215.85,-68.0
2024-11-01,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.99,20.0
2024-11-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,214.24,23.0
2024-11-05,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,215.88,25.0
2024-11-06,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,218.48,40.0
2024-11-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,220.44,18.0
2024-11-08,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.12,-15.0
2024-11-11,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,223.62,-37.0
2024-11-12,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.78,-29.0
2024-11-13,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.68,-37.0
2024-11-14,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,221.72,-22.0
2024-11-15,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,217.9,8.0
2024-11-18,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,218.31,8.0
2024-11-19,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,219.05,-4.0
2024-11-20,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,218.78,-1.0
2024-11-21,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,221.53,-33.0
2024-11-22,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.41,-37.0
2024-11-25,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.65,-37.0
2024-11-26,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.45,-45.0
2024-11-27,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.46,-37.0
2024-11-29,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.22,-37.0
2024-12-02,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.12,-34.0
2024-12-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.01,-34.0
2024-12-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.29,-29.0
2024-12-05,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.05,-20.0
2024-12-06,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,222.19,-21.0
2024-12-09,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,217.47,-48.0
2024-12-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,216.08,-90.0
2024-12-11,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,214.52,12.0
2024-12-12,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,214.45,-61.0
2024-12-13,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.2,-33.0
2024-12-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.64,-61.0
2024-12-17,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,209.0,-18.0
2024-12-18,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.43,-20.0
2024-12-19,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.53,-20.0
2024-12-20,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.83,-20.0
2024-12-23,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,203.8,24.0
2024-12-24,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.38,24.0
2024-12-26,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,205.02,0.0
2024-12-27,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,204.02,0.0
2024-12-30,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,202.27,-0.0
2024-12-31,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,201.79,0.0
2025-01-02,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,200.54,33.0
2025-01-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,201.65,33.0
2025-01-06,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,201.76,12.0
2025-01-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,203.39,12.0
2025-01-08,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,206.58,48.0
2025-01-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.25,6.0
2025-01-13,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.53,43.0
2025-01-14,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,207.17,25.0
2025-01-15,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,208.0,25.0
2025-01-16,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.01,20.0
2025-01-17,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.71,20.0
2025-01-21,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,212.93,-14.0
2025-01-22,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,211.44,-14.0
2025-01-23,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,210.1,12.0
2025-01-24,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,209.43,-14.0
2025-01-27,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.63,-11.0
2025-01-28,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,213.65,-11.0
2025-01-29,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,209.55,-2.0
2025-01-30,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,222.43,-35.0
2025-01-31,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,220.26,-50.0
2025-02-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,223.72,-28.0
2025-02-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,222.14,-28.0
2025-02-05,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.77,-34.0
2025-02-06,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.92,-34.0
2025-02-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.91,-34.0
2025-02-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,226.09,-34.0
2025-02-11,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,226.75,-34.0
2025-02-12,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.4,-18.0
2025-02-13,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.6,-35.0
2025-02-14,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.73,-32.0
2025-02-18,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.35,-57.0
2025-02-19,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.52,-57.0
2025-02-20,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,229.12,-43.0
2025-02-21,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.03,-60.0
2025-02-24,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,229.68,-81.0
2025-02-25,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,230.75,-79.0
2025-02-26,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.69,-79.0
2025-02-27,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,229.61,-70.0
2025-02-28,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,232.78,-69.0
2025-03-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,233.78,-31.0
2025-03-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,229.96,-15.0
2025-03-05,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,230.39,-15.0
2025-03-06,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.96,22.0
2025-03-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,229.55,22.0
2025-03-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.77,29.0
2025-03-11,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.21,37.0
2025-03-12,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,222.86,47.0
2025-03-13,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,223.2,54.0
2025-03-14,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.86,40.0
2025-03-17,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.19,53.0
2025-03-18,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.87,29.0
2025-03-19,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.36,53.0
2025-03-20,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,226.9,22.0
2025-03-21,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.91,7.0
2025-03-24,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,226.24,29.0
2025-03-25,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.07,29.0
2025-03-26,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,228.93,63.0
2025-03-27,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,229.02,63.0
2025-03-28,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,227.92,71.0
2025-03-31,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,231.51,32.0
2025-04-01,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,233.79,33.0
2025-04-02,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,234.56,6.0
2025-04-03,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,236.83,23.0
2025-04-04,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,225.2,60.0
2025-04-07,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,220.56,8.0
2025-04-08,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,216.47,5.0
2025-04-09,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,224.42,-19.0
2025-04-10,WM,"WASTE MANAGEMENT, INC.",Industrials,Industrials,226.45,50.0
