Date,Ticker,daily_volume,daily_volume_avg,daily_volume_hi,daily_volume_lo
2025-12-01,CME,1.7,2.0,2.2,1.7
2025-12-02,CME,1.9,2.0,2.2,1.7
2025-12-03,CME,1.9,2.0,2.2,1.7
2025-12-04,CME,2.4,2.0,2.2,1.7
2025-12-05,CME,2.0,2.0,2.2,1.7
2025-12-01,CMG,20.1,18.5,21.7,15.2
2025-12-02,CMG,14.7,18.5,21.7,15.2
2025-12-03,CMG,23.1,18.5,21.7,15.2
2025-12-04,CMG,17.0,18.5,21.7,15.2
2025-12-05,CMG,17.4,18.5,21.7,15.2
2025-12-01,CMI,0.8,0.9,1.0,0.7
2025-12-02,CMI,0.8,0.9,1.0,0.7
2025-12-03,CMI,0.7,0.9,1.0,0.7
2025-12-04,CMI,0.9,0.9,1.0,0.7
2025-12-05,CMI,1.1,0.9,1.0,0.7
2025-12-01,CMRE,1.0,0.6,0.8,0.3
2025-12-02,CMRE,0.5,0.6,0.8,0.3
2025-12-03,CMRE,0.5,0.6,0.8,0.3
2025-12-04,CMRE,0.4,0.6,0.8,0.3
2025-12-05,CMRE,0.6,0.6,0.8,0.3
2025-12-01,CMS,2.7,2.0,2.4,1.6
2025-12-02,CMS,1.6,2.0,2.4,1.6
2025-12-03,CMS,1.8,2.0,2.4,1.6
2025-12-04,CMS,1.9,2.0,2.4,1.6
2025-12-05,CMS,1.9,2.0,2.4,1.6
2025-12-01,CNC,6.4,6.0,7.6,4.4
2025-12-02,CNC,7.4,6.0,7.6,4.4
2025-12-03,CNC,3.8,6.0,7.6,4.4
2025-12-04,CNC,4.8,6.0,7.6,4.4
2025-12-05,CNC,7.5,6.0,7.6,4.4
2025-12-01,CNP,3.9,4.8,5.8,3.8
2025-12-02,CNP,5.6,4.8,5.8,3.8
2025-12-03,CNP,4.0,4.8,5.8,3.8
2025-12-04,CNP,6.1,4.8,5.8,3.8
2025-12-05,CNP,4.3,4.8,5.8,3.8
2025-12-01,CNR,0.8,0.7,0.9,0.5
2025-12-02,CNR,0.7,0.7,0.9,0.5
2025-12-03,CNR,1.1,0.7,0.9,0.5
2025-12-04,CNR,0.5,0.7,0.9,0.5
2025-12-05,CNR,0.6,0.7,0.9,0.5
2025-12-01,COF,3.4,3.9,4.3,3.6
2025-12-02,COF,4.0,3.9,4.3,3.6
2025-12-03,COF,4.1,3.9,4.3,3.6
2025-12-04,COF,4.3,3.9,4.3,3.6
2025-12-05,COF,3.9,3.9,4.3,3.6
2025-12-01,COIN,12.1,8.9,11.1,6.6
2025-12-02,COIN,9.1,8.9,11.1,6.6
2025-12-03,COIN,9.5,8.9,11.1,6.6
2025-12-04,COIN,6.5,8.9,11.1,6.6
2025-12-05,COIN,7.2,8.9,11.1,6.6
2025-12-01,COMT,0.1,0.1,0.1,0.0
2025-12-02,COMT,0.1,0.1,0.1,0.0
2025-12-03,COMT,0.1,0.1,0.1,0.0
2025-12-04,COMT,0.1,0.1,0.1,0.0
2025-12-05,COMT,0.1,0.1,0.1,0.0
2025-12-01,COO,3.6,5.5,8.5,2.5
2025-12-02,COO,4.1,5.5,8.5,2.5
2025-12-03,COO,4.0,5.5,8.5,2.5
2025-12-04,COO,5.1,5.5,8.5,2.5
2025-12-05,COO,10.8,5.5,8.5,2.5
2025-12-01,COP,8.5,7.3,9.3,5.3
2025-12-02,COP,5.1,7.3,9.3,5.3
2025-12-03,COP,5.7,7.3,9.3,5.3
2025-12-04,COP,7.3,7.3,9.3,5.3
2025-12-05,COP,9.9,7.3,9.3,5.3
2025-12-01,COR,1.4,2.0,2.9,1.0
2025-12-02,COR,2.4,2.0,2.9,1.0
2025-12-03,COR,3.5,2.0,2.9,1.0
2025-12-04,COR,1.3,2.0,2.9,1.0
2025-12-05,COR,1.3,2.0,2.9,1.0
2025-12-01,CORN,0.0,0.1,0.1,0.0
2025-12-02,CORN,0.0,0.1,0.1,0.0
2025-12-03,CORN,0.1,0.1,0.1,0.0
2025-12-04,CORN,0.1,0.1,0.1,0.0
2025-12-05,CORN,0.1,0.1,0.1,0.0
2025-12-01,COST,2.2,2.5,3.2,1.7
2025-12-02,COST,2.2,2.5,3.2,1.7
2025-12-03,COST,1.9,2.5,3.2,1.7
2025-12-04,COST,3.8,2.5,3.2,1.7
2025-12-05,COST,2.4,2.5,3.2,1.7
2025-12-01,CPAY,0.6,0.5,0.7,0.4
2025-12-02,CPAY,0.4,0.5,0.7,0.4
2025-12-03,CPAY,0.4,0.5,0.7,0.4
2025-12-04,CPAY,0.6,0.5,0.7,0.4
2025-12-05,CPAY,0.7,0.5,0.7,0.4
2025-12-01,CPB,6.2,6.4,7.8,5.0
2025-12-02,CPB,6.2,6.4,7.8,5.0
2025-12-03,CPB,4.3,6.4,7.8,5.0
2025-12-04,CPB,7.8,6.4,7.8,5.0
2025-12-05,CPB,7.6,6.4,7.8,5.0
2025-12-01,CPER,0.5,0.6,0.9,0.3
2025-12-02,CPER,0.4,0.6,0.9,0.3
2025-12-03,CPER,1.1,0.6,0.9,0.3
2025-12-04,CPER,0.4,0.6,0.9,0.3
2025-12-05,CPER,0.6,0.6,0.9,0.3
2025-12-01,CPRT,8.5,7.9,9.0,6.7
2025-12-02,CPRT,9.3,7.9,9.0,6.7
2025-12-03,CPRT,6.9,7.9,9.0,6.7
2025-12-04,CPRT,6.5,7.9,9.0,6.7
2025-12-05,CPRT,8.2,7.9,9.0,6.7
2025-12-01,CPT,0.6,0.8,1.0,0.7
2025-12-02,CPT,0.9,0.8,1.0,0.7
2025-12-03,CPT,0.9,0.8,1.0,0.7
2025-12-04,CPT,0.9,0.8,1.0,0.7
2025-12-05,CPT,0.8,0.8,1.0,0.7
2025-12-01,CRESY,0.2,0.3,0.5,0.1
2025-12-02,CRESY,0.2,0.3,0.5,0.1
2025-12-03,CRESY,0.7,0.3,0.5,0.1
2025-12-04,CRESY,0.2,0.3,0.5,0.1
2025-12-05,CRESY,0.2,0.3,0.5,0.1
2025-12-01,CRL,0.9,0.8,0.9,0.7
2025-12-02,CRL,0.6,0.8,0.9,0.7
2025-12-03,CRL,0.8,0.8,0.9,0.7
2025-12-04,CRL,1.0,0.8,0.9,0.7
2025-12-05,CRL,0.7,0.8,0.9,0.7
2025-12-01,CRM,5.6,12.8,19.0,6.6
2025-12-02,CRM,7.6,12.8,19.0,6.6
2025-12-03,CRM,13.8,12.8,19.0,6.6
2025-12-04,CRM,20.9,12.8,19.0,6.6
2025-12-05,CRM,15.9,12.8,19.0,6.6
2025-12-01,CRWD,2.1,3.6,5.2,1.9
2025-12-02,CRWD,5.1,3.6,5.2,1.9
2025-12-03,CRWD,5.6,3.6,5.2,1.9
2025-12-04,CRWD,2.5,3.6,5.2,1.9
2025-12-05,CRWD,2.6,3.6,5.2,1.9
2025-12-01,CSCO,15.5,14.3,15.9,12.6
2025-12-02,CSCO,14.6,14.3,15.9,12.6
2025-12-03,CSCO,16.1,14.3,15.9,12.6
2025-12-04,CSCO,12.6,14.3,15.9,12.6
2025-12-05,CSCO,12.6,14.3,15.9,12.6
2025-12-01,CSGP,3.0,2.8,3.1,2.4
2025-12-02,CSGP,3.1,2.8,3.1,2.4
2025-12-03,CSGP,2.5,2.8,3.1,2.4
2025-12-04,CSGP,2.3,2.8,3.1,2.4
2025-12-05,CSGP,3.0,2.8,3.1,2.4
2025-12-01,CSX,16.0,13.7,16.1,11.3
2025-12-02,CSX,11.8,13.7,16.1,11.3
2025-12-03,CSX,14.6,13.7,16.1,11.3
2025-12-04,CSX,15.6,13.7,16.1,11.3
2025-12-05,CSX,10.5,13.7,16.1,11.3
2025-12-01,CTAS,1.6,1.5,1.7,1.3
2025-12-02,CTAS,1.6,1.5,1.7,1.3
2025-12-03,CTAS,1.5,1.5,1.7,1.3
2025-12-04,CTAS,1.2,1.5,1.7,1.3
2025-12-05,CTAS,1.7,1.5,1.7,1.3
2025-12-01,CTRA,6.3,6.9,8.2,5.6
2025-12-02,CTRA,6.0,6.9,8.2,5.6
2025-12-03,CTRA,5.9,6.9,8.2,5.6
2025-12-04,CTRA,9.0,6.9,8.2,5.6
2025-12-05,CTRA,7.2,6.9,8.2,5.6
2025-12-01,CTSH,3.3,3.8,4.4,3.2
2025-12-02,CTSH,4.3,3.8,4.4,3.2
2025-12-03,CTSH,3.8,3.8,4.4,3.2
2025-12-04,CTSH,4.5,3.8,4.4,3.2
2025-12-05,CTSH,3.2,3.8,4.4,3.2
2025-12-01,CTVA,3.5,3.8,4.8,2.8
2025-12-02,CTVA,2.6,3.8,4.8,2.8
2025-12-03,CTVA,3.9,3.8,4.8,2.8
2025-12-04,CTVA,3.6,3.8,4.8,2.8
2025-12-05,CTVA,5.4,3.8,4.8,2.8
2025-12-01,CVS,6.8,7.9,8.6,7.1
2025-12-02,CVS,7.7,7.9,8.6,7.1
